,PC1,PC2,Emotion
109,2.0769583830292544,-1.7085576574836296,NEU
110,3.2428220903139753,0.29738626524876505,NEU
111,-1.163684230526397,1.9358437651877185,NEU
112,-3.545917156997065,0.7607784426723594,NEU
113,0.3524794546198435,-2.291326606915717,SAD
114,0.8884330493676189,0.3335806233111676,SAD
115,-1.8794810008815386,2.3850197905938555,SAD
116,-3.128345337844119,-0.3968917759194476,SAD
117,1.4065852689310436,0.897824760210275,ANG
118,1.3043859750646423,1.2435003061165402,ANG
119,-0.16683080566577557,0.7674260261839881,ANG
120,-2.1258211714037953,-0.15308246647837281,ANG
121,-4.597978768224916,-0.5085288691147378,ANG
122,-0.9206206605520821,2.487788699328036,DIS
123,-1.1017762231544561,1.4507685216334136,DIS
124,-1.044116223229831,1.1000127409502192,DIS
125,-2.747783027245677,0.38378270335063436,DIS
126,-3.2643180470244304,-4.559600793493714,DIS
127,2.4912483379884667,1.1774381638150393,FEA
128,3.570386318424999,0.8174745248549743,FEA
129,0.4445881661743136,0.32434854097029625,FEA
130,-2.684552111240291,-0.846896946210459,FEA
131,-1.8216821209835043,0.23679798882488612,HAP
132,2.294048123024847,1.2067753280334215,HAP
133,3.3847154425911947,1.3982025293887004,HAP
134,0.7620438953493548,0.09022948911212982,HAP
135,-1.6889675420808408,-1.573035448958461,HAP
136,-2.1359129996332133,0.9235393233862865,NEU
137,1.0353176903326045,1.3881798371549365,NEU
138,1.353802598795858,1.4755976694409294,NEU
139,0.37219446083441515,0.6742324179381401,NEU
140,-0.9095367951505864,-0.34321159255004186,NEU
141,-2.6399818899467173,-3.9502727350707185,NEU
142,-1.9062657789087711,1.0649149653902963,SAD
143,-0.9267666413911911,1.807323180102088,SAD
144,-1.0114977087055919,1.1482013329678915,SAD
145,-2.021605116033133,0.7799396714280955,SAD
146,-3.8974613298983245,-0.030559663189970103,SAD
147,0.5309784440086539,4.085537144740136,ANG
148,2.7707067709977506,5.399688330370353,ANG
149,1.7999900923158925,4.053682180957361,ANG
150,0.5944391011287078,0.08549547931518893,ANG
151,-1.719668120040931,-2.477880288834778,ANG
152,-2.1935982827814264,-6.10891659771279,ANG
153,-0.2768364828815905,1.8508478007894495,DIS
154,0.24733843734139438,4.912738116862159,DIS
155,-0.6933150018099221,3.9330570911521705,DIS
156,-2.291560488456809,0.8906223942555166,DIS
157,-2.5931297928684733,-4.213603432274972,DIS
158,0.8174793993083017,2.488245109402291,FEA
159,3.232529760110759,4.366715032786433,FEA
160,2.7878044770203054,1.1263428062130723,FEA
161,0.6684593117076117,-1.1624060777739122,FEA
162,-1.378152657810319,-4.938691935927197,FEA
163,-0.2830503587072899,3.375075379535496,HAP
164,2.1952776933509366,5.1156660297240055,HAP
165,3.208746703452603,1.5199072134706724,HAP
166,0.13520356262402985,-0.9854191641414904,HAP
167,-3.097356193383101,-4.36123107548715,HAP
168,-0.8493198471788278,0.19065706961599285,NEU
169,1.5927417265927954,3.6247590825848124,NEU
170,1.1859563928819785,4.5508774295972385,NEU
171,-0.5879909550626184,2.1834339872606074,NEU
172,-2.150545248021628,-0.6447011839456828,NEU
173,-3.4624476980974768,-0.46453475981183384,SAD
174,-1.7577161414160702,0.22757424154412384,SAD
175,-0.10448498419228076,3.9397503724441614,SAD
176,-0.34448983742889483,4.770342038222233,SAD
177,-1.7237036389132212,1.5038637746921735,SAD
178,-2.185562420029438,-2.882013914075342,SAD
179,0.901954344839527,-0.5136750794432762,ANG
180,4.887918958767645,0.4454553294693143,ANG
181,5.353996070855037,0.4928327598814372,ANG
182,6.354922725270588,-0.6276940326401089,ANG
183,3.998516690157533,-0.6294200128432638,ANG
184,-0.6177992395065355,0.07018483075224273,ANG
185,-3.8759023788513187,-0.24700203057697498,ANG
186,-1.248199068121364,-1.1774151367869827,DIS
187,1.8107893342057588,-0.41139527601024173,DIS
188,1.1666274151434393,-0.7410393951558928,DIS
189,-0.6060141025675333,-0.6210093057347595,DIS
190,-2.9775873009214613,-0.5114661469577437,DIS
191,-2.6696157102595115,-5.185112922301408,DIS
192,0.3680619970866438,0.43979961792726396,FEA
193,5.357581168947265,0.6427010334417449,FEA
194,2.7078109925099034,0.269988693093326,FEA
195,-2.1295656670069163,-0.02969239638208854,FEA
196,-4.253552356824304,-1.1925474154457254,FEA
197,2.3211549284092747,0.8041132820769823,HAP
198,5.395442949942849,0.32085376398329063,HAP
199,2.4449661833473297,-0.6385665068048517,HAP
200,-1.9249915111180982,-0.11613371591771596,HAP
201,-2.454405323707074,-6.532431112570577,HAP
202,-2.715853296227634,-0.24129069841273884,NEU
203,1.3808839389290823,0.09322863666244495,NEU
204,4.871904945196602,-0.27639269815776246,NEU
205,2.9789922194934038,-0.996075896025479,NEU
206,0.09299079498040211,-1.3424305388555333,NEU
207,-2.739081062325101,-0.8091553965599608,NEU
208,-2.6879041294895547,-1.2647606872447088,SAD
209,-0.949340757537576,-0.9605470333222679,SAD
210,0.9078128955963792,-0.9327681483766752,SAD
211,0.852415740708982,-1.2700342305211223,SAD
212,-1.4590424881937423,-1.1072311438806448,SAD
213,-3.239332722595121,-0.8154145751670507,SAD
214,-2.3830163194779157,-1.0361270501168534,ANG
215,1.9253725280067113,0.12482919321179364,ANG
216,2.8483334364501625,1.9997386470464615,ANG
217,0.0700892484300343,1.9971082274998455,ANG
218,-1.3605380331491839,-1.3887847066528327,ANG
219,-1.5704066065390663,-0.3761747833256337,DIS
220,1.0464812209335472,1.666573187072258,DIS
221,0.5446885997254064,2.570786908968475,DIS
222,-1.4831886681160347,1.0461006406573654,DIS
223,0.4266850870254502,0.16463380606346628,FEA
224,2.528443680270079,2.546724593559769,FEA
225,-0.8821547172286827,3.285639954376656,FEA
226,-3.14084570819639,-0.6155469463039085,FEA
227,-2.705856550402729,-5.085477092216637,FEA
228,0.5371094742891499,-0.2742355807885082,HAP
229,2.7534047389942353,2.0381155100595163,HAP
230,0.2826094756952383,2.6102788595888065,HAP
231,-2.15255099980575,-1.0114987779016973,HAP
232,-2.6310789393709166,-0.02296125806333101,NEU
233,1.5559973295938456,-1.1513022822544294,NEU
234,2.533718894284052,1.1587083995143774,NEU
235,0.831895124169771,2.436070734579345,NEU
236,-1.1755637620385304,-2.332201467525323,NEU
237,-1.2285766280752157,-0.3467472418593281,SAD
238,0.2945603720677139,2.899484345195831,SAD
239,-1.0342696291890063,3.049311114211814,SAD
240,-2.8032208399824223,-0.26239320884070544,SAD
241,-1.1737186383996694,0.7121332214628385,ANG
242,3.2369323059644266,1.0830826142654912,ANG
243,3.985183943965689,-0.9268149754780872,ANG
244,2.546729614022363,-0.7536106058096861,ANG
245,2.2735865008904366,-0.0406962463215485,ANG
246,-0.7862444108602384,-0.480636385242348,ANG
247,-2.7996291673176072,-3.774524638881183,ANG
248,-1.6676612197819898,-0.4262648655099947,DIS
249,1.2139745047844033,-0.1182341773938213,DIS
250,2.3140934062671925,-1.0603367522838678,DIS
251,2.0901123151743044,-1.163865349884202,DIS
252,0.4112613657728065,-0.044188438653218344,DIS
253,-2.5484484827884253,-0.15410854588791803,DIS
254,-2.6097054640774764,-5.642894202940267,DIS
255,1.275061510518976,1.333736546506749,FEA
256,5.377058602943047,0.33933167240050216,FEA
257,5.195150555111309,-0.7975956684947532,FEA
258,0.3803993535531903,0.24972232326532,FEA
259,-3.6877406821336667,-1.9517771343115162,FEA
260,0.9064478741282397,1.896033463758357,HAP
261,5.4155099786441685,0.4165291515838356,HAP
262,5.442442378302746,-1.4409929503578127,HAP
263,0.7896408441398085,-0.25102790290898597,HAP
264,-3.9098941129976286,-1.759199187226751,HAP
265,1.6261801392073598,1.2600229133386476,NEU
266,5.161576256972902,-0.4024908333262671,NEU
267,3.7931804854761464,-1.481055686804538,NEU
268,0.11752206808756975,-0.9315452634542071,NEU
269,-2.524374021871171,-2.035813901367423,NEU
270,0.47573674719191356,0.00741854360308069,SAD
271,1.933769095342816,-0.9961012749865378,SAD
272,0.29685096055767973,-1.1240846090603083,SAD
273,-1.4285107379386799,-1.2670971342546953,SAD
274,-2.927474445558897,-2.6011141709762735,SAD
275,-0.48547240184327,0.6782823700692641,ANG
276,4.044079590984325,1.618502766447724,ANG
277,3.031410952750236,3.3636238067796627,ANG
278,1.3210435160000418,2.176970087964226,ANG
279,-1.5029053377454562,-2.0116942458448777,ANG
280,-0.41568091921190126,0.7082836288414535,DIS
281,1.9110801440421175,1.4289933335869505,DIS
282,0.7995144302175579,3.307888746403908,DIS
283,1.129562087097474,1.693242532266939,DIS
284,-0.7800891379603755,-0.6286835092931538,DIS
285,-3.859244054477161,-1.483944878474201,DIS
286,1.206447568072693,2.1500679892121646,FEA
287,4.579738425465413,4.370928928123999,FEA
288,3.6649785846652048,2.2269109069317445,FEA
289,0.24613929600833412,-1.0215385059496846,FEA
290,-3.2860837874958473,-2.889798687385874,FEA
291,-2.208525911331902,0.6136674519841301,HAP
292,1.781995811504636,1.022742082052189,HAP
293,3.4023122087065536,2.3593697057031053,HAP
294,1.3819430738239313,1.8969332418063913,HAP
295,-2.2785094946850424,-0.4430306915543964,HAP
296,-2.433640221314207,-6.760916318991727,HAP
297,1.1033264517542918,0.28114270993465745,NEU
298,2.2263471035728397,0.23416359217625463,NEU
299,-0.15848016485832606,2.5403626018480296,NEU
300,-1.425926290461779,1.3072236968108466,NEU
301,-2.2406139919063413,-1.4437814155460547,NEU
302,-1.7829099372603814,-5.701125744474323,NEU
303,-3.7756286362437823,-0.012876920302444028,SAD
304,-2.578842597871193,0.5986351393894908,SAD
305,0.49997741500620235,0.911078807002412,SAD
306,0.011436558253483293,2.739541700035248,SAD
307,-1.224094021738349,2.079129748304971,SAD
308,-2.8342120858322484,0.025937217314515884,SAD
309,-1.11425804707721,1.8940074605833022,ANG
310,0.28964643656881517,4.8215117080721,ANG
311,0.07430532619110505,3.363125420485849,ANG
312,0.435187868670286,0.5205742581322773,ANG
313,0.8424549573548822,0.06589089993667277,ANG
314,-1.6448140348836207,0.6726762614216225,ANG
315,-4.21432842079487,-1.570984389558907,ANG
316,0.48710900713001376,2.5311921190058233,DIS
317,2.4223756942780903,2.371962298645417,DIS
318,2.409894030561613,-0.06661411281110956,DIS
319,-1.9417940733161552,-0.39832498493758056,DIS
320,-3.431726909614339,-4.652398289866022,DIS
321,-2.2162292957326124,1.5313750901315895,FEA
322,1.2649974143485414,2.2329912929865388,FEA
323,2.3980444512160854,1.3224007255787673,FEA
324,-0.838256977526308,-0.501488602795441,FEA
325,-3.45289440307899,-4.720392962864625,FEA
326,-0.5860562876876013,0.8663327584149202,HAP
327,1.7299034229640473,2.836361865096887,HAP
328,2.7114584841112044,1.8169053477837287,HAP
329,1.0340668691253823,-0.326034934023463,HAP
330,-3.1951066253748195,-1.7272807181007368,HAP
331,-1.1852145819484938,1.0475484648451066,NEU
332,1.9791499694110681,2.0143514974290806,NEU
333,-0.07217883180281712,-0.1763063895440492,NEU
334,-2.9723302793990443,-0.8378388504231549,NEU
335,-4.929916053055622,-0.48471767995765347,NEU
336,-3.2133553013815104,-5.6138374587574145,NEU
337,-4.830179576999571,0.8821176534308376,SAD
338,-2.7913214403500377,1.4041627683325693,SAD
339,-0.7142847474491698,3.1569153616371803,SAD
340,-1.073147561441864,2.1267405412631004,SAD
341,-2.1228579927007227,-0.11247324012326411,SAD
342,-4.35081781257035,-0.2129633179470109,SAD
343,-3.7419799667401232,-3.6665743518925304,SAD
344,0.058578856263108506,3.5040575093961612,ANG
345,3.049742614012029,7.979695783825742,ANG
346,3.177958689997769,7.709862177396238,ANG
347,1.5646976481098236,3.729695023207095,ANG
348,-2.4461298830971656,0.20530061299123015,ANG
349,-0.3097279674978644,5.0393525385044535,DIS
350,1.1468222857643622,6.149578420077185,DIS
351,-0.21669084485431578,3.9806548565639965,DIS
352,-2.977434134828079,0.3819536343745859,DIS
353,-3.7396428705606457,-5.014226630583973,DIS
354,1.5002661606122574,3.7158499705545136,FEA
355,4.726537866092185,4.819337224884095,FEA
356,0.43576682833351793,1.6723346147072466,FEA
357,-3.8507292533965263,-3.1751998816616034,FEA
358,0.08077025794980784,1.3531710273475699,HAP
359,3.842777607088147,5.6182545078927655,HAP
360,1.3473097113312424,3.97998468423629,HAP
361,-2.2731219796069717,0.04637398038310041,HAP
362,-2.9101077206299766,-5.6533274165883265,HAP
363,-3.1710373630781277,1.8669347238642753,NEU
364,0.4414876984537323,4.721869847023825,NEU
365,2.3452996885652153,5.526549604262686,NEU
366,-0.40538689977685666,3.030202516045882,NEU
367,-2.6418722859245656,-0.5268147197369578,NEU
368,-3.514980997831625,-0.153007220806457,SAD
369,-1.362362714788958,1.096240365703377,SAD
370,0.27434773585263417,5.100685528709539,SAD
371,-0.882981582978498,4.04222893153644,SAD
372,-2.642655483785178,0.23129439434460297,SAD
373,-2.2173936379708414,-6.207248254883657,SAD
374,2.1280295305833965,2.884401493123747,ANG
375,3.4759513375832274,-0.2770161434891205,ANG
376,3.562591246539167,-1.0015221426218088,ANG
377,2.4386489530927746,1.9208875738978126,ANG
378,-1.6603719102489791,2.622299007497853,ANG
379,-3.822483032538059,-1.790905419693367,ANG
380,-2.439205584455431,2.311988599219416,DIS
381,0.5176422480362447,2.5092535656964734,DIS
382,1.0621368125844977,-0.8718320615801597,DIS
383,0.46588015117361953,1.7433984261855466,DIS
384,-1.314900603629311,2.2863496916430712,DIS
385,-3.1734130797237516,-2.6667149552559364,DIS
386,1.942093454550076,1.4814607271051428,FEA
387,5.366157618779382,0.025553757079760313,FEA
388,2.863541045704824,1.6952676828087019,FEA
389,-1.6810962427038514,1.5904143474786583,FEA
390,-3.0551844013343046,-2.6219274811577282,FEA
391,3.4351591769526473,0.9182505788502148,HAP
392,5.476034147926663,-0.9119019310647531,HAP
393,1.4247401829899489,2.158599942502441,HAP
394,-3.4174202457738554,2.0220763108118938,HAP
395,-2.749439294438388,-4.242234333199009,HAP
396,-2.7870416557842135,0.007280066335049019,NEU
397,0.5205688514072875,1.886014671550484,NEU
398,1.5479898273049781,1.0363614607728242,NEU
399,1.7535651812259503,-0.9068247804846201,NEU
400,0.09682511852817177,0.6385480429704028,NEU
401,-3.5262965679109803,0.06542915850017668,NEU
402,-0.44222901010572613,1.4200171551280394,SAD
403,-0.1886971766169482,-0.4245124517383744,SAD
404,-1.076049777182248,0.7684345980137308,SAD
405,-2.794434299548409,0.9836022160578407,SAD
406,-3.5672636327895244,-1.3549633381663955,SAD
407,4.195168015880229,2.7246479667519705,ANG
408,6.598800570313801,4.169511444624444,ANG
409,4.230151861270174,5.183474862366101,ANG
410,-0.34517944074090634,2.5416110351778447,ANG
411,-3.285446400167184,-5.263882382154563,ANG
412,-1.6303921350591104,1.4646675612825153,DIS
413,1.937573006010611,3.188486115747042,DIS
414,2.4181456425246113,2.653136657165712,DIS
415,-0.9194672573735493,3.4966278285891805,DIS
416,-3.6152768825172465,2.6525673362705375,DIS
417,-2.7023176400694937,-5.168833170940077,DIS
418,-3.8294709096203334,0.26844111041047053,FEA
419,-0.9232287778432395,0.9775876289281132,FEA
420,3.3824195263728485,3.0166259586841924,FEA
421,5.922100189495666,2.7177065693201996,FEA
422,2.356879138217017,1.7587536794360263,FEA
423,-3.167594763747774,0.34803988275908243,FEA
424,-1.3554522420404758,1.224646376506147,HAP
425,4.2511264042882475,3.2760570556402793,HAP
426,3.5072629007457055,3.5166122591626294,HAP
427,-1.7531910044872179,1.5622997808228187,HAP
428,-3.0120068371516653,-3.5424517416172314,HAP
429,-3.2879940888597505,1.5418803835684338,NEU
430,1.5495919691410118,1.1123338448636377,NEU
431,2.647547154910433,1.3713163506960528,NEU
432,-2.1151446958430653,1.4606935331902882,NEU
433,-4.270094204216897,0.6593672297941838,NEU
434,-2.6326411371990086,-5.980301328876033,NEU
435,-2.2838330198946486,0.8414018101965687,SAD
436,1.2730720577616823,1.6786293298740858,SAD
437,0.9813191872357412,2.678992568294917,SAD
438,-2.4683856805317013,2.7876592417008315,SAD
439,-3.256865454038694,0.7185471292046477,SAD
440,-4.954746914539761,0.03822203682242505,ANG
441,-0.9079890723499221,1.6869252125005587,ANG
442,4.677885010876483,2.2661226494225226,ANG
443,2.6671847035943332,1.543779828889434,ANG
444,-3.652637627581278,1.0906341838924372,ANG
445,-5.283546320900919,-1.6392747950586957,ANG
446,-0.66900050958668,0.15239332397269456,ANG
447,5.64377123711524,1.96963403907929,ANG
448,5.856517407478127,1.9663372391929352,ANG
449,-2.195763198440987,0.6939683684696315,ANG
450,4.260025041019373,1.6983490323883372,ANG
451,5.84319568248517,1.3814372167425681,ANG
452,1.0423334192103417,1.4255009563549734,ANG
453,-3.33581118227593,0.07741491564944139,ANG
454,-5.019507051424902,-2.160269752348204,ANG
455,-4.462793582478134,-0.1055302572942756,DIS
456,-4.902242219942094,-0.4171815679407865,DIS
457,-1.3746456429698992,1.0158762606181244,DIS
458,0.9760889296927936,1.3508357905035526,DIS
459,-1.923912027927712,0.15798280464900255,DIS
460,-4.76270005485259,-0.08432757528696333,DIS
461,-4.269451868143367,-4.1905701325331375,DIS
462,-3.4869045429306365,0.1901585750266252,DIS
463,2.6127122030358314,0.9868085962618736,DIS
464,4.954556387938277,1.2545303640410495,DIS
465,0.09929965330336309,1.4791169670036461,DIS
466,-4.151534291091842,0.6519614040867389,DIS
467,-5.118041881744959,0.547364891877189,DIS
468,-2.876277075233835,0.883032932110212,DIS
469,3.5294483528224663,3.5350004831050494,DIS
470,6.075686424554738,3.2235979229184406,DIS
471,-1.0867304979868653,0.9380283994363489,DIS
472,-5.479366775068216,-0.3391648168507774,DIS
473,-4.071554670520811,-4.808557909755821,DIS
474,-2.4880993630637422,1.5139374476668606,FEA
475,3.140681225020991,3.011869872727041,FEA
476,6.407157130684765,2.9927861185337004,FEA
477,1.5624572874852787,1.7606335823334498,FEA
478,-2.8741948066701677,0.784206654370252,FEA
479,-4.185857466871804,-0.5276636013758671,FEA
480,-4.745538918369578,-0.6729417266410098,FEA
481,-4.4654825136552105,-0.25480958199739706,FEA
482,-3.48842847803687,0.7250530514514232,FEA
483,0.9357427342303501,0.5342362521498187,FEA
484,1.929948881655024,1.0128259103242003,FEA
485,-3.0230871966425035,2.1552750463985113,FEA
486,-3.5067271060853367,-3.613303246348823,FEA
487,-0.8340882573866267,0.766584987716302,FEA
488,2.9619224830894817,1.3182578880697244,FEA
489,-0.37513123560966466,1.6847664383891656,FEA
490,-3.968899569753199,-0.1746864282681179,FEA
491,-4.124317695609827,0.9718890815294967,HAP
492,1.9402635272129174,1.294366432040452,HAP
493,6.381774458524834,1.9688681425091774,HAP
494,2.7750142051256055,1.9760310516917454,HAP
495,-1.8924023341664475,1.0763695706700376,HAP
496,-2.3321294513831674,-6.102159002561789,HAP
497,-4.326345564944743,-0.025537208765444762,HAP
498,-0.9289306437688517,1.2604051800185212,HAP
499,3.132887816649404,0.4080846657672684,HAP
500,-0.6663761603276617,0.7290903598557806,HAP
501,-4.629112799511576,0.796974041790903,HAP
502,-4.716862095270516,-0.36122011418722394,HAP
503,-3.877195771981191,0.7884728628049034,HAP
504,1.0591036747970752,1.1334437786679188,HAP
505,3.4035197634139833,1.56371847398466,HAP
506,-0.8440470022819002,1.0361029923069198,HAP
507,-3.812083856418748,-2.6869865920816016,HAP
508,-4.406888103452278,0.32305362576474533,NEU
509,-0.7602533123393734,0.8219365238043367,NEU
510,2.061370702397563,0.5087336957608899,NEU
511,-1.2456423324320118,0.2214772151561007,NEU
512,-4.126363699188615,0.39543446219148015,NEU
513,-3.584548812895313,-4.351665708960901,NEU
514,-4.264711117793162,0.10965504622123769,SAD
515,-4.438150905956073,1.1218446135464921,SAD
516,-2.389810177415606,1.161467703750063,SAD
517,-0.937400216571495,0.27148107138042693,SAD
518,-3.214811138342484,0.06459482370762695,SAD
519,-3.5910452260114956,-1.1416033872472577,SAD
520,-1.9203170178760127,1.6060595127081012,SAD
521,-1.1135199457370186,2.015281639762357,SAD
522,-2.996632990825973,0.921484096383982,SAD
523,-3.7921488695395933,0.64903690531484,SAD
524,-3.6254883241258664,-1.992669679470434,SAD
525,-1.7287504679691061,1.2363720279925017,SAD
526,-0.6220936988051532,1.090497961478731,SAD
527,-3.002656302927345,0.7576453215275979,SAD
528,-4.488309923324819,0.3055048493527873,SAD
529,-4.489854840476952,-0.28337886132898094,SAD
530,-0.07872984268704775,0.8754962530515147,ANG
531,6.670256866425256,2.5188826085511486,ANG
532,8.987323384127796,3.02379951964171,ANG
533,6.59935784234454,3.0466321636410862,ANG
534,0.31512033049534227,1.9270776909934164,ANG
535,-3.899873405631623,-1.7203582789350191,ANG
536,-1.6077047925457921,-0.3710237768262718,DIS
537,4.130460609974683,-0.48420971205458513,DIS
538,4.592522682836509,0.8566644638072425,DIS
539,0.4304635076105743,2.1994509724361886,DIS
540,-2.7980504498973273,1.1795208899228073,DIS
541,-4.71860497518943,0.28390701519686357,DIS
542,-1.8016522642262165,0.289312933962749,FEA
543,4.844438231812506,-1.2577399233807647,FEA
544,6.892367559376419,-0.9586291142967083,FEA
545,1.173614692107084,-0.2415165022217575,FEA
546,-3.25987548718373,0.028814054458006413,FEA
547,-3.2795335237019265,-3.8793234596915305,FEA
548,-0.7583162112657829,0.20023763085770788,HAP
549,5.287321592212111,-0.49830614177836974,HAP
550,5.3787826975236435,1.0125737316180194,HAP
551,-0.4205434968785477,0.9981255317096358,HAP
552,-4.034544439400059,-1.2521824621243447,HAP
553,-0.29672292942123096,-0.6105658136165728,NEU
554,4.705069559793526,-1.2645190548570027,NEU
555,3.8481390715125596,0.44752737317311275,NEU
556,-1.1054443713966662,0.6593192931050885,NEU
557,-3.43040978382686,-1.0411253190546284,NEU
558,-1.113823001372392,-0.3407167461989652,SAD
559,3.564358684255103,-0.7925802192085848,SAD
560,4.045867111882907,0.1605359488339455,SAD
561,-0.45863500151985653,1.1629268401087465,SAD
562,-4.242079252845552,0.9992402978570942,SAD
563,-3.7598080521008157,-2.183200095054952,SAD
564,-0.9077133147562741,2.0717189743280118,ANG
565,3.308545830329739,1.6092950705323996,ANG
566,4.015366412372021,0.749750743686801,ANG
567,1.8214708625406628,1.8086293350291391,ANG
568,-1.8192381627840564,2.6283336755086113,ANG
569,-3.7426516666925114,1.8052477538909562,ANG
570,-2.865583808472432,-5.595161154017436,ANG
571,-4.297147404650132,0.38992650435034265,DIS
572,-0.8373675686441652,0.5007809588883971,DIS
